Date,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,AvgHumidity,AvgPressure,AvgCloud
1/29/2017,10.1,19.1,0,No,7,10.2,42.5,1025.2,4.5
1/30/2017,10.4,20.2,0,Yes,6,6.1,57,1030.15,4.5
1/31/2017,13,22.8,7.2,No,2.8,10.1,67,1031.85,4.5
2/1/2017,12.4,24.7,0,No,3.8,11,64.5,1030,4.5
2/2/2017,14.7,24.4,0,No,4.8,7.9,68.5,1026.1,4.5
2/3/2017,17,25.4,0,No,3.8,4.6,68.5,1023.8,4.5
2/4/2017,15.9,25.8,0,Yes,4.8,7.8,60.5,1022.8,4.5
2/5/2017,17.3,21.4,23.6,Yes,5,0,88,1021.75,4.5
2/6/2017,17.2,21.1,48.8,Yes,3.2,0.2,88,1019.7,4.5
2/7/2017,17.5,23.8,56,No,4.8,3.3,87,1017.95,4.5
2/8/2017,17.4,25.1,0.8,No,1,8.5,81.5,1015.45,4.5
2/9/2017,18.2,24.9,0,No,4,5.6,82,1014.15,4.5
2/10/2017,17.6,19.5,0,Yes,1.6,0.1,83,1012.5,4.5
2/11/2017,15.6,25.3,1.6,Yes,1,7.6,63,1010.45,4.5
2/12/2017,10.8,19.9,3.2,No,4,10.2,40,1009.7,4.5
2/13/2017,13.5,21.5,0,No,5.8,6.6,52.5,1017.85,4.5
2/14/2017,12.9,22.8,0,No,3.4,10.3,62.5,1021.25,4.5
2/15/2017,13.8,24.2,0,No,2.4,5.2,65.5,1019.7,4.5
2/16/2017,13.1,19.1,0,No,3,6.6,62.5,1021.35,4.5
2/17/2017,10.9,20.2,0,No,5.4,3.5,56.5,1026.15,4.5
2/18/2017,12.7,22.1,0,No,2.4,9.5,65.5,1025.2,4.5
2/19/2017,12.4,22.3,0,No,3.6,9,71.5,1020.7,4.5
2/20/2017,15.2,23.3,0,No,3,10.3,58,1018.5,4.5
2/21/2017,11.5,22.4,0,No,5,10.3,41.5,1018.7,4.5
2/22/2017,11.8,20.9,0,No,3,6.8,59.5,1015,4.5
2/23/2017,10.8,21.3,0,No,4.2,10.3,51,1015.55,4.5
2/24/2017,11.2,18.5,0,No,3,0.7,54,1016.95,4.5
2/25/2017,10.8,23.3,0,No,1.2,10.2,52.5,1017.6,4.5
2/26/2017,12,27.1,0,No,3,10.2,49,1020,4.5
2/27/2017,14.1,29.1,0,No,3.8,10.2,58.5,1020.55,4.5
2/28/2017,14.3,24.9,0,No,4,5.2,53,1016.15,4.5
3/1/2017,13.8,20.7,0,No,2.6,6.8,44,1015.85,4.5
3/2/2017,9.9,18.1,0,No,5.4,10.1,38.5,1012.45,4.5
3/3/2017,9.1,18.6,0,No,4.6,10.1,44.5,1021.45,4.5
3/4/2017,8.5,20.2,0,No,3.2,9.9,48.5,1023.1,4.5
3/5/2017,9.8,21.1,0,No,3.8,9.5,59,1023.75,4.5
3/6/2017,10,21.6,0,No,2,9.5,61.5,1023.5,4.5
3/7/2017,10.5,23.1,0,No,1.8,9.7,61,1023.1,4.5
3/8/2017,10.4,21.1,0,No,3.8,9,54,1021.7,4.5
3/9/2017,10.4,16.4,0,No,3,0.4,78.5,1025.1,4.5
3/10/2017,12.2,20.9,0.4,No,0.4,8.5,65,1023.55,4.5
3/11/2017,9.8,20.9,0,No,3,10,67,1022.45,4.5
3/12/2017,10.3,23,0,No,4,10.1,78.5,1022.3,4.5
3/13/2017,9.6,17.1,0,Yes,4,2.4,86,1019.6,4.5
3/14/2017,12.2,18.6,13.8,No,1,4.3,57,1010.65,4.5
3/15/2017,10.4,17.5,0,No,6,7.8,42,1013.35,4.5
3/16/2017,10,19.3,0.2,No,3.4,9.2,57.5,1019.9,4.5
3/17/2017,9.1,18.9,0,Yes,2.6,9.3,59,1025.9,4.5
3/18/2017,11.3,18.1,21.4,Yes,3,2.2,81.5,1031.1,4.5
3/19/2017,10.4,18.5,1.4,No,1,6.6,71.5,1033.75,4.5
3/20/2017,11.9,20.1,0,No,3.2,2,71,1032.15,4.5
3/21/2017,11.6,18.8,0.2,No,1,1.2,78,1027.65,4.5
3/22/2017,12.8,16.8,0.2,Yes,0.6,0,92.5,1020.5,4.5
3/23/2017,14,15.3,27.4,Yes,1.6,0,95,1012.6,4.5
3/24/2017,12.8,20.6,11.2,No,0.2,8.1,74,1002.3,4.5
3/25/2017,9,16.1,0,Yes,4.2,4,58.5,1000.55,4.5
3/26/2017,10.4,16,19.2,Yes,2.6,5,74.5,1017,4.5
3/27/2017,9.1,17.7,6.8,No,1.6,9.1,55,1022.2,4.5
3/28/2017,6.4,18,0,No,2.6,9.6,58.5,1024.9,4.5
3/29/2017,6.6,18.3,0,Yes,2,9.5,61,1025.35,4.5
3/30/2017,8.3,14.2,2.4,Yes,0.2,0.2,87,1024.8,4.5
3/31/2017,9.9,16.1,76.4,Yes,4.2,0,96,1021.45,4.5
4/1/2017,11.7,19.3,49.4,Yes,2.4,5.7,68.5,1019.5,4.5
4/2/2017,10.7,15.4,8.6,Yes,1.6,1.5,93,1020.15,4.5
4/3/2017,11.2,19.4,13.8,No,1.2,5.6,79,1017.9,4.5
4/4/2017,11.4,20.9,0,No,1.6,3.5,70.5,1014.95,4.5
4/5/2017,11.7,13.9,0.4,Yes,1.8,0,89.5,1016.2,4.5
4/6/2017,10.1,18.5,8.4,No,0.8,9.7,53,1017.7,4.5
4/7/2017,9.8,19.8,0,No,3.4,9.6,51,1020.9,4.5
4/8/2017,8.6,19.2,0,No,2.2,9.7,51,1018.65,4.5
4/9/2017,7.3,18.1,0,No,4.4,9.6,59.5,1020.35,4.5
4/10/2017,8.4,18.7,0,No,2.6,1.4,58.5,1013.55,4.5
4/11/2017,10.7,17.2,0,No,5,1.2,50,1007.25,4.5
4/12/2017,8,17,0,No,2,9.6,49,1021.7,4.5
4/13/2017,6.9,18.3,0,No,3.2,9.8,46.5,1027.1,4.5
4/14/2017,8.6,13.7,8.8,Yes,2,0,85.5,1030.1,4.5
4/15/2017,9.7,17.6,9.4,No,2,5.7,71,1030.15,4.5
4/16/2017,9,18.5,0,Yes,1,4.6,77.5,1023.45,4.5
4/17/2017,10.4,19,1.6,No,2.4,6.7,80.5,1013.5,4.5
4/18/2017,10.1,20,0,No,2,7.3,60,1012.5,4.5
4/19/2017,9.9,16.1,0,No,3,5.9,48.5,1014.8,4
4/20/2017,7.5,16.8,0,No,3.8,9.6,46,1015.75,2
4/21/2017,7.7,16.8,0,No,2.8,9.5,50.5,1019.2,3
4/22/2017,7.2,16.2,0,Yes,3.6,6.4,49,1024.85,5
4/23/2017,8.7,14.9,4,Yes,2.6,4.5,73.5,1030.55,6
4/24/2017,9.6,16,19,Yes,1.8,5.8,70.5,1032.25,3
4/25/2017,8.7,15.1,1.2,No,2.4,0.7,78.5,1031.5,7
4/26/2017,9.1,18,0.2,No,0.8,8.1,69,1029.7,2
4/27/2017,8.3,17,0,No,1.2,9.6,78.5,1028.5,4
4/28/2017,8.4,18,0,Yes,1.8,2.4,79.5,1023.85,7
4/29/2017,10.2,20.6,5.4,No,3.4,8.6,60,1018.85,3
4/30/2017,11.6,17.3,0,No,3,0.2,79.5,1015.1,7.5
5/1/2017,12.9,22.9,0.2,No,0.4,6.3,68,1009.8,5.5
5/2/2017,11.1,20.2,0,No,3.2,9.5,52,1011.45,1.5
5/3/2017,9,18.2,0,No,5,10,42.5,1016.9,1
5/4/2017,9.4,20.3,0,No,2.6,9.9,49,1026.45,0
5/5/2017,8.1,21,0,No,3.6,9.7,58,1024,0.5
5/6/2017,9.3,20.7,0,No,3.2,7.9,51.5,1017.6,3
5/7/2017,8.7,15.4,0,No,3.6,5.4,56.5,1020.25,4.5
5/8/2017,5.8,17.3,0,Yes,2.8,9.8,51.5,1025.3,1
5/9/2017,8.1,14.9,5,Yes,2,1.4,67.5,1028.9,7.5
5/10/2017,9.7,16.9,2.6,Yes,3.6,6.8,77,1028.6,6
5/11/2017,10.4,14,6.8,Yes,2.4,0.6,90,1026.75,7
5/12/2017,8.7,19.6,4.4,No,0.2,6.5,71.5,1021.6,5
5/13/2017,10,19.5,0,No,3.8,3.9,52.5,1013.35,6.5
5/14/2017,8.7,17.4,0.4,No,2.4,10,53,1011.2,1.5
5/15/2017,7.8,19.4,0,No,4,9.7,56.5,1015.95,2.5
5/16/2017,8.4,16.2,0,No,1.6,7.1,55.5,1022.05,3.5
5/17/2017,7.3,15.9,0,Yes,4,10,45,1023.2,1
5/18/2017,7.5,16.1,4.4,No,3,6.3,56,1024.35,6
5/19/2017,7,16.2,0,No,2.4,8.3,50,1021,2
5/20/2017,6.5,17.4,0,No,4.2,9.6,47.5,1020.4,2
5/21/2017,6.8,18.5,0,No,3.6,7.7,45,1016.1,4
5/22/2017,7.2,20.8,0,No,2.4,10.2,43.5,1016.1,2.5
5/23/2017,9.3,21.6,0,No,1.6,7.7,38.5,1013.7,4
5/24/2017,11.6,19.4,0,No,7.2,10.2,33.5,1014.85,1
5/25/2017,6.8,18.6,0,No,3.2,10.2,39.5,1022.85,0.5
5/26/2017,5.6,22.5,0,No,3.6,10.6,40.5,1018.6,1
5/27/2017,9.5,19.8,0,No,3.4,6.6,34.5,1012.3,4.5
5/28/2017,7.6,14.9,0,Yes,5,3.8,59,1016,5
5/29/2017,10.2,22.2,0,No,4.6,6,41.5,1014.15,4.5
5/30/2017,11.7,20.6,0,No,2,9.2,45,1012.7,1.5
5/31/2017,11.1,22.2,0,No,5.8,8.3,35.5,1006,3.5
6/1/2017,9.6,18.1,0,No,6.6,10.4,39,1007.2,3
6/2/2017,9.7,20.1,0,No,6,10,48.5,1019.7,1.5
6/3/2017,7.5,17.8,0,No,3.2,10.7,54.5,1021.7,2
6/4/2017,8.7,22.2,0,No,2.6,9.2,53,1018.3,3
6/5/2017,10.6,24.7,0,No,3.8,9.1,56.5,1012.95,6
6/6/2017,16.1,29.2,0,Yes,6.4,6.9,35,1007.7,7
6/7/2017,12.4,19.3,10.2,No,7.8,11,29.5,1013,1
6/8/2017,10.7,20.7,0,No,6.4,10.7,34,1016.75,1
6/9/2017,8.3,20.9,0,No,4.4,10,44.5,1017.8,3
6/10/2017,12,22.1,0,No,5,9.5,32.5,1009.7,5.5
6/11/2017,9.7,18.4,0,No,6.2,7.6,31.5,1015.15,3.5
6/12/2017,5.5,17.6,0.4,No,5,9.6,41.5,1021.05,3.5
6/13/2017,7.2,20.7,0.8,No,3.8,11.2,53,1022.1,1
6/14/2017,7.5,22.8,0,No,3.4,10.8,44.5,1021,0.5
6/15/2017,9.7,24.4,0.2,No,4,9.9,44,1021.25,3
6/16/2017,11.1,28.3,0,No,5.2,10.6,20.5,1011.65,0.5
6/17/2017,18.4,27.9,0,No,13.4,10.7,19,1006.5,0
6/18/2017,16.4,21.7,0,No,10.8,8.7,22,1006,2.5
6/19/2017,11.3,21,0,No,6.6,10.8,35,1013.65,1
6/20/2017,12.6,21.8,0,No,5.4,8.7,58.5,1023.7,4
6/21/2017,11,21.3,0,No,3.8,10.2,66.5,1019.4,3.5
6/22/2017,14,24.7,0,Yes,5.6,2.7,61,1006.75,6
6/23/2017,7.9,18.5,3.8,No,3,11.3,43,1018.35,1
6/24/2017,9.2,20.1,0,No,5.2,10.7,49,1024.2,1
6/25/2017,10.5,21,0,No,3.2,10.3,55.5,1019.1,3
6/26/2017,14.2,20.9,0,No,5.4,6,66,1018.15,6.5
6/27/2017,12.4,20.6,0,Yes,3.6,7.7,64.5,1016.1,3
6/28/2017,11.1,22.9,3.6,No,3.8,11.1,51,1015.2,2
6/29/2017,12.1,20.5,0.2,No,6,9.4,66.5,1017,4
6/30/2017,13.8,22.2,0,No,4.4,4.6,64.5,1011.25,4
7/1/2017,12.4,22.7,0.8,No,4.8,10.9,49.5,1014.65,1
7/2/2017,11.2,23.8,0,No,4.4,11.1,55,1008.45,0.5
7/3/2017,13.5,24.4,0,No,8.2,11.2,30,1011.6,1
7/4/2017,12,19.1,0.2,No,3.2,3.8,57,1021.05,4
7/5/2017,14.6,20.7,0.4,No,4.2,8.3,63,1020.75,3.5
7/6/2017,14.1,22.8,0.2,No,6.8,6.7,58.5,1016.1,5.5
7/7/2017,18.9,33.2,0,Yes,6.4,6,46,1006.6,6
7/8/2017,9.9,22.4,0,No,8.4,11.5,29.5,1018.6,0.5
7/9/2017,9.8,19.9,0,No,6.8,9.8,52,1026.7,1
7/10/2017,12.7,20.3,0.6,No,5,10.6,51.5,1030.95,2.5
7/11/2017,11.2,27.8,0.2,No,5.8,11.3,46.5,1023.4,4
7/12/2017,14.5,32.2,0,No,7.2,11.4,27.5,1015.95,0
7/13/2017,20,34.2,0,No,10.8,10.3,40.5,1013.5,2.5
7/14/2017,15.6,18.3,0,Yes,7.6,0,85.5,1016.9,7.5
7/15/2017,12.7,20.6,3,No,3.2,11.2,35.5,1013.75,1
7/16/2017,13.6,18.2,0.2,No,7.8,5.9,53,1015.25,6
7/17/2017,12.1,19.6,0,No,3.8,9,59.5,1011.95,6.5
7/18/2017,13.5,19,9.8,Yes,6.8,3.6,70.5,1004.75,7.5
7/19/2017,8.5,16,3.4,Yes,2,4.3,85.5,1008.5,6
7/20/2017,8.6,20.1,4.4,No,4,11,43,1019.55,1
7/21/2017,12.4,19.5,0.2,No,4.8,8.8,64.5,1024.8,4
7/22/2017,11.4,23.9,0,No,6.4,11.6,53,1022.9,1
7/23/2017,15.4,34.1,0,No,7.2,9.6,33,1016.15,4.5
7/24/2017,20.3,21.8,0,No,11.4,11.7,54,1016.4,5.5
7/25/2017,16.6,21.5,0,No,7.4,8.2,57,1021.15,4
7/26/2017,15.9,25.6,0,No,6.6,9.8,67,1014,5.5
7/27/2017,16.6,33.8,0,No,6.8,11.8,50.5,1008.15,1.5
7/28/2017,14.9,27.4,0,No,5,5,44.5,1011.6,5.5
7/29/2017,15.1,18.7,0,Yes,6,6.6,54,1017.95,4.5
7/30/2017,11.8,19.5,7.4,No,2,10.1,48.5,1026.95,4.5
7/31/2017,11.7,23,0.2,No,6,11.6,52.5,1021,1.5
8/1/2017,13.8,25.6,0,No,8.2,10.5,54.5,1009.8,4.5
8/2/2017,16.9,21.2,0,No,9,3.3,67,1008.95,7.5
8/3/2017,13.1,21.3,0,No,5.4,12.2,39.5,1016.05,1
8/4/2017,15.3,19.8,0,No,9.2,5.3,49,1024.9,7.5
8/5/2017,12.1,21.7,0,No,3.6,9.4,57,1023.15,4
8/6/2017,14.1,23.1,0,No,7.2,9.8,56.5,1017.75,5.5
8/7/2017,15.7,27.8,0,No,7,12,58,1014.55,1.5
8/8/2017,16.8,33.3,0,No,8,5.2,56,1005.15,7
8/9/2017,16.1,21.9,0,Yes,10.8,12.2,41,1015.35,1.5
8/10/2017,13.7,18.5,1.6,Yes,5.6,0,70,1020.5,7.5
8/11/2017,14.8,22.9,1.4,No,2.6,9.3,71.5,1019,4
8/12/2017,17,25.1,0.2,No,5.2,10,65.5,1016.8,2.5
8/13/2017,19.6,25.4,0,No,9,8.9,63,1014.25,5
8/14/2017,19.8,24.2,0,No,8.6,0,73,1012.05,8
8/15/2017,19.9,27.3,0,Yes,3.8,8.4,61,1011.8,6.5
8/16/2017,18.5,27.1,9.2,Yes,4.2,9.8,81.5,1013.3,5
8/17/2017,16.6,20.9,11.4,No,7.4,7,55,1022.9,6
8/18/2017,13.1,21.4,0.2,No,9.6,12.7,43.5,1027.6,1.5
8/19/2017,13,23.7,0,No,6,11.3,53,1022.35,5.5
8/20/2017,16.9,23.9,0,No,9.8,9.9,55.5,1019.65,2
8/21/2017,15.9,20.7,0,No,8,0.3,75.5,1018.45,8
8/22/2017,16.2,24.7,0.2,No,4.2,7.2,67,1012.7,7.5
8/23/2017,17.2,18,0.4,Yes,5,0,83.5,1011.85,8
8/24/2017,15.1,21.3,10.4,No,2.4,7,53.5,1015.9,6
8/25/2017,15.3,23.1,0,No,6,12.2,61,1010.3,4
8/26/2017,12.8,21.1,0,Yes,8.4,6.9,44.5,1014.9,2.5
8/27/2017,15.8,23.2,1.6,No,7,7.6,55.5,1021.9,5
8/28/2017,13.4,24.5,0.4,No,5.2,10.6,59.5,1015.15,6.5
8/29/2017,17.1,20.7,0,No,9,0.3,62.5,1017.05,7
8/30/2017,15.7,22,0,No,5.4,5.2,57,1019.4,7
8/31/2017,16.4,25.4,0,No,5.2,10.8,65,1016.8,3
9/1/2017,18.5,31,0,No,7.8,12.7,58,1013.25,1.5
9/2/2017,20.7,27.2,0,Yes,9.4,2.9,71.5,1014.1,7.5
9/3/2017,19.8,24.1,3.6,Yes,4.4,1,77,1014.4,7
9/4/2017,18.4,24.5,10.2,Yes,3.2,0,79,1017.45,7
9/5/2017,19.9,27,1.2,No,2.4,8.3,67,1015.05,4
9/6/2017,21.3,29.5,0,No,7,6.7,67.5,1012,6
9/7/2017,20.2,26.2,0,No,11,10.9,69,1010.3,4.5
9/8/2017,20.3,22.9,0,No,7.4,0.9,65.5,1014.45,7
9/9/2017,18.4,24.8,0,No,5.6,12.4,54,1017.7,2.5
9/10/2017,18.3,26.6,0,No,9,13.1,59.5,1015.4,0.5
9/11/2017,20.9,28.3,0,No,9.6,12.7,56,1015.2,0.5
9/12/2017,21.6,28,0,No,11.6,13.1,60.5,1020.35,2
9/13/2017,21.4,27.5,0,No,8,9,69.5,1020.45,4.5
9/14/2017,20.9,42.3,0,No,9.8,8.7,33,1002.45,6
9/15/2017,21.1,25,0,No,18.4,6.1,54,1000.7,6
9/16/2017,20.2,25.4,0,No,8.4,1.4,58.5,1009.65,7
9/17/2017,21.2,29.6,0,No,6.2,10,60.5,1007.8,4
9/18/2017,23.5,31.2,0,No,9.6,1.5,51.5,1006.25,6.5
9/19/2017,20.7,23.8,0,Yes,6.2,0,74,1010,7.5
9/20/2017,17.1,23.7,8.6,No,2,9.4,59,1016.35,4.5
9/21/2017,16.8,24.9,0.2,No,9.8,10.8,57.5,1018.05,3
9/22/2017,19.1,27.2,0,No,6.6,11.4,64.5,1013.2,3.5
9/23/2017,21.4,29,0,No,8.2,12.1,71,1010.2,3
9/24/2017,21.7,45.8,0,No,9,8.4,38,1000.4,1.5
9/25/2017,21.5,24.8,0,No,12.6,2.3,62,1013.5,7
9/26/2017,20.2,24.3,0.2,No,5,0,63,1016.7,7.5
9/27/2017,20.7,26.6,0.2,No,4.2,5.3,61.5,1014.6,7
9/28/2017,20.9,29.6,0,No,7.4,7.3,63,1008.9,4.5
9/29/2017,20.7,25.7,0,No,6.2,2.3,67.5,1015.3,7
9/30/2017,20.4,29.8,0,No,7.2,10.5,61,1016.4,4.5
10/1/2017,21.6,29.2,0,No,4.6,12.8,66.5,1011.7,1.5
10/2/2017,23.7,28.2,0,Yes,11.4,8.3,71.5,1011.8,6.5
10/3/2017,20.1,22.7,16.8,Yes,8.2,0,90,1009.1,8
10/4/2017,20.5,23,15.8,Yes,2.2,0,90,1008.65,8
10/5/2017,19.3,26.2,95.2,No,4.8,4.5,82,1003.3,7
10/6/2017,19.8,26,0.8,No,5.6,8.5,64,1014.35,3.5
10/7/2017,21,27.8,0,Yes,5.6,12.2,65,1010.8,2
10/8/2017,16.5,20.1,31.8,Yes,6.8,0,85.5,1015.3,8
10/9/2017,17.9,23.1,15.2,Yes,6.2,0.1,75.5,1020.9,7.5
10/10/2017,17.7,25.5,7.4,Yes,4.8,6.8,59.5,1021,6.5
10/11/2017,19.5,26.1,4.4,No,6.6,9.6,51,1021.4,3
10/12/2017,20.5,26.8,0.2,No,6,9.1,59,1020.85,4.5
10/13/2017,20.2,27.3,0,No,7.4,7.6,66.5,1019.65,5
10/14/2017,18.6,27.1,0,No,7.4,11.4,59.5,1018.65,1
10/15/2017,20.3,26.8,0,No,7.8,6.1,62,1021.3,4
10/16/2017,21.2,27.2,0.6,No,6.8,6.6,64,1020.15,4
10/17/2017,19.6,28,0,No,7.4,9.8,58,1018.8,5
10/18/2017,20.7,27.4,0,No,7.8,9.3,68,1020.15,5
10/19/2017,20.4,26.4,0,No,6.4,7.9,68,1019.7,4.5
10/20/2017,18.3,28.3,0,No,5.4,11.1,62,1012.7,1
10/21/2017,20.8,24.3,0,No,7.8,1.3,70,1011.6,6.5
10/22/2017,19.7,25,1,No,2.6,2,74,1015.9,7
10/23/2017,20.1,28.7,0.2,No,4.2,10.7,67.5,1011.25,2
10/24/2017,18.7,24,0,No,6.8,10.8,41.5,1014,1.5
10/25/2017,13.9,23.8,0,No,8.6,10.2,49.5,1020.65,2
10/26/2017,14.3,24.7,0,No,6.4,10.7,57,1023.5,2.5
10/27/2017,16.1,24.8,0,No,5.4,9.9,62,1023.85,3
10/28/2017,18.5,26.3,0,No,6.6,8,55,1016.85,4.5
10/29/2017,21.1,31.8,0,No,6.8,4.4,48.5,1012.25,6.5
10/30/2017,21.6,27,1,No,8.4,8.5,73,1015.1,4.5
10/31/2017,20.6,28.4,0.8,No,4.8,10.5,68,1013.7,1
11/1/2017,17.9,30,0,No,7,11,53,1017.9,1.5
11/2/2017,20.6,26.9,0,No,4.4,4.3,78,1017.85,7
11/3/2017,20.8,27.7,0,No,5.4,10.8,69.5,1017.35,1
11/4/2017,21.5,33.5,0,Yes,7,7.3,52.5,1014.45,4
11/5/2017,16.7,22.3,3,No,8,8.3,48,1018.1,4
11/6/2017,14.8,23.6,0,No,5.2,10.6,57.5,1015.2,3.5
11/7/2017,17.9,25.4,0,Yes,5,7.3,58,1011.1,6.5
11/8/2017,17.4,24.3,2.8,No,6.6,5.8,69.5,1016.7,4.5
11/9/2017,16.3,26.2,0,Yes,3.8,10.9,54,1014.9,1
11/10/2017,17,18.6,27.4,Yes,6.6,0,83.5,1021.3,7.5
11/11/2017,15.7,20.9,61.4,Yes,5,0.4,91,1028,8
11/12/2017,15.6,23.6,18.4,Yes,0.8,4.3,69,1029.4,6.5
11/13/2017,15.6,20.6,2.4,Yes,3.6,1.6,84,1026.6,6
11/14/2017,14.2,22.7,3.8,Yes,2.4,7,67.5,1023.05,3
11/15/2017,14.6,24.2,2,Yes,3.4,8.3,66.5,1024.6,3.5
11/16/2017,15.6,22,5.2,Yes,2.4,3.6,81.5,1025.5,4.5
11/17/2017,14.4,24.1,2,No,2.2,10.4,64.5,1023.05,1.5
11/18/2017,15.2,25.3,0,No,4.6,10.8,57,1022.55,1
11/19/2017,15.6,26,0,No,4.4,10.3,60,1024.35,1
11/20/2017,15.7,25.4,0,No,4.8,10.7,63,1018.95,1
11/21/2017,16.1,27.7,0,No,5.4,10.6,63,1012.4,2
11/22/2017,17.4,27.9,0,Yes,5.8,5.7,62,1008.75,5.5
11/23/2017,16.9,22,7,No,3.2,4.4,78.5,1014.25,7
11/24/2017,14.2,23.6,0,No,4,7.7,70,1015.35,4
11/25/2017,15.4,24.5,0.2,No,2.6,9.1,72.5,1013.6,3.5
11/26/2017,13.3,20.2,0.4,Yes,4.6,10.5,44.5,1013.75,3
11/27/2017,12.2,19,33.6,Yes,4.8,1.2,80,1013.9,7.5
11/28/2017,10.9,22.2,32.8,No,2.8,9.7,63.5,1014.25,1
11/29/2017,13.9,24.7,0.2,No,2.6,8.1,62,1008.95,4
11/30/2017,12.7,25.3,0.2,No,3.6,10.4,50,1012.2,1.5
12/1/2017,12.3,23.8,0,No,3.6,10.8,44.5,1017.4,1
12/2/2017,12.5,23.2,0,No,4.8,10.1,48.5,1020.65,1.5
12/3/2017,14,27.2,0,No,3.4,10.7,43,1020.85,0.5
12/4/2017,14,26.3,0,No,4.4,9.5,58,1019.85,1
12/5/2017,14.4,28.7,0,No,4.6,10.1,44,1017.5,1
12/6/2017,15.9,26.5,0,No,6.2,9.3,66,1021.65,2
12/7/2017,18.4,22.7,0,No,2.8,4,75.5,1024,7
12/8/2017,16.9,25,0,No,1.2,7.4,73.5,1016.5,6
12/9/2017,14.4,20.3,0,No,5.6,7.4,52,1025.25,2.5
12/10/2017,11.1,22.9,0,No,3,10.2,61.5,1023.6,4
12/11/2017,14,26.4,0,No,4.4,6.2,53,1018.2,5
12/12/2017,12.7,20.1,0,No,6.4,9.1,47,1023.6,3.5
12/13/2017,10.8,20.1,0,No,3.4,8.2,64,1025.55,5
12/14/2017,11.7,21.5,0,No,3,8.8,65.5,1027.9,4
12/15/2017,12.4,21.6,0,No,3.4,5.3,65.5,1029.6,5.5
12/16/2017,12.1,23.2,0,No,1.8,10.2,66.5,1029.05,1
12/17/2017,12.5,23.5,0,No,3.6,10,65,1029.6,1
12/18/2017,13,22.1,0,No,2,4.3,73,1028.85,5.5
12/19/2017,14,22.1,0,No,3.6,7,76,1024.95,5
12/20/2017,13.7,22.8,0,No,2,1.8,70.5,1016.55,7.5
12/21/2017,14.2,21.3,0,No,2.4,6.9,45.5,1012.45,6.5
12/22/2017,9.2,20.6,0.2,No,2.8,9.8,46.5,1011.4,2
12/23/2017,13.6,20.6,0,No,5.4,8.3,45.5,1008.8,2.5
12/24/2017,12.2,19.6,0,No,4.6,10.1,41.5,1011.15,1
12/25/2017,11.1,20.6,0,No,3.8,10.1,42,1013.25,1
12/26/2017,9.8,20.2,0,No,3.6,9.1,42,1015.45,1.5
12/27/2017,10.1,20.7,0,No,4,8.5,49,1016.7,3.5
12/28/2017,10.1,22.5,0,No,4,9.1,43.5,1013.8,5
12/29/2017,9.4,16,0,Yes,2.2,1.3,75,1012.55,7
12/30/2017,10.6,17.4,27.2,Yes,5.2,0.7,82,1013.2,6.5
12/31/2017,12.7,20.6,30.6,Yes,2.4,5.8,68,1018.5,7
1/1/2018,10.6,21.3,20,No,3.8,9.4,66.5,1022.9,1
1/2/2018,9.5,21.3,0,Yes,1.8,10.1,57.5,1024.35,1
1/3/2018,10.6,20.2,3.4,Yes,3.2,7.1,71,1028.8,5
1/4/2018,11.6,19.3,28.6,No,1.2,3.2,84.5,1031.5,8
1/5/2018,11.3,21.1,0.2,No,2,4.9,77,1029.6,5.5
1/6/2018,11.7,21.4,0,No,2.6,5.7,78.5,1027.6,4.5
1/7/2018,11.8,24.9,0,No,1.6,9.1,62,1025.9,3
1/8/2018,13.9,21.2,0,Yes,4,3,61.5,1016.75,6.5
1/9/2018,14.4,15.8,14.8,Yes,3,1.8,80,1007.95,7.5
1/10/2018,9.9,19.5,34.4,No,4.6,9.7,50.5,1019.7,1
1/11/2018,10.3,21.1,0,No,3.6,9.3,59.5,1025.05,2
1/12/2018,10.5,19.3,0,No,3.4,2.3,78.5,1023.7,7.5
1/13/2018,11.7,20.1,0,No,1.6,2.3,60,1021.4,7.5
1/14/2018,14.9,22.2,0,No,2,1.8,62.5,1019.15,7
1/15/2018,13.5,19.2,0,No,3,1.5,63,1029.65,7
1/16/2018,11,18.9,0,No,7,6.9,71.5,1026.45,5.5
1/17/2018,10.5,21.5,0,No,1.4,3.9,78.5,1020.15,5
1/18/2018,10.5,19.6,0.8,No,0.2,8.5,74,1019.3,4.5
1/19/2018,10.4,16,0,Yes,2,1,87.5,1012.4,6.5
1/20/2018,10.6,20.9,8.4,No,0.6,8.6,67,1005.65,3
1/21/2018,11.7,20.1,0,No,3.6,7,55,1004.05,4
1/22/2018,13,17.6,0,No,4,5,52,1009.9,5.5
1/23/2018,9.7,19.1,0,No,3.2,9.5,54.5,1013,3
1/24/2018,8.5,17.7,0,No,3.8,3.8,60.5,1008.9,6
1/25/2018,8,19.2,0,Yes,1.6,8,64,1012.85,1.5
1/26/2018,8.7,16.1,15.6,Yes,3.2,0,72.5,1021.5,6.5
1/27/2018,8.7,16.6,1.4,No,2.8,7.2,64,1022.6,4.5
1/28/2018,8,17.3,0,Yes,2,8.1,68.5,1020.35,3.5
1/29/2018,7.7,13.5,1.2,Yes,2.4,0,85,1024.55,7
1/30/2018,7.6,13.9,56.2,Yes,0.4,0.2,91.5,1027.6,7
1/31/2018,9.6,13.8,53.4,Yes,0.2,0.1,84,1019.8,7
